dict,x,y,name
3621,275000,2701000,taizhongshihepingqu
5300,152000,2633000,sea
5300,272000,2815000,sea
5300,142000,2540000,sea
3412,308000,2696000,yilanxiannanaoxiang
5300,172000,2673000,sea
4510,280000,2570000,hualianxianfulixiang
3621,252000,2673000,taizhongshihepingqu
5300,355000,2706000,sea
4002,171000,2588000,jiayixianbudaizhen
5300,345000,2797000,sea
4105,164000,2559000,tainanshijialiqu
4608,288000,2570000,taidongxianzhangbinxiang
3201,278000,2767000,taoyuanshitaoyuanqu
3920,168000,2608000,yunlinxianshuilinxiang
5300,155000,2514000,sea
3213,286000,2742000,taoyuanshifuxingqu
4327,234000,2518000,pingdongxianwutaixiang
3203,276000,2749000,taoyuanshidaxiqu
5300,326000,2803000,sea
3314,257000,2716000,xinzhuxianwufengxiang
3812,258000,2630000,nantouxianxinyixiang
4328,213000,2511000,pingdongxianmajiaxiang
3209,276000,2749000,taoyuanshilongtanqu
4122,185000,2554000,tainanshishanshangqu
5300,153000,2540000,sea
3518,271000,2707000,miaolixiantaianxiang
5300,333000,2681000,sea
5300,273000,2812000,sea
3813,257000,2649000,nantouxianrenaixiang
4614,237000,2488000,taidongxiandarenxiang
3813,271000,2665000,nantouxianrenaixiang
4607,276000,2550000,taidongxiandonghexiang
4325,218000,2453000,pingdongxianfangshanxiang
5300,332000,2628000,sea
3516,246000,2721000,miaolixiansanwanxiang
3812,238000,2619000,nantouxianxinyixiang
4226,244000,2592000,gaoxiongshitaoyuanqu
3213,294000,2744000,taoyuanshifuxingqu
3411,296000,2712000,yilanxiandatongxiang
3109,297000,2752000,xinbeishisanxiaqu
109,312000,2769000,taibeishinangangqu
4615,243000,2497000,taidongxianjinfengxiang
3910,211000,2628000,yunlinxianlinneixiang
3106,297000,2752000,xinbeishixindianqu
4113,191000,2571000,tainanshiliujiaqu
4125,198000,2553000,tainanshinanhuaqu
4111,191000,2571000,tainanshidongshanqu
3411,296000,2725000,yilanxiandatongxiang
4511,286000,2655000,hualianxianxiulinxiang
1102,317000,2782000,jilongshiqiduqu
4015,208000,2606000,jiayixianmeishanxiang
3803,219000,2655000,nantouxiancaotunzhen
3603,213000,2701000,taizhongshidajiaqu
3919,167000,2605000,yunlinxiankouhuxiang
4221,212000,2541000,gaoxiongshiliuguiqu
3812,242000,2606000,nantouxianxinyixiang
5300,322000,2807000,sea
4227,214000,2567000,gaoxiongshinamaxiaqu
3621,246000,2689000,taizhongshihepingqu
4222,214000,2567000,gaoxiongshijiaxianqu
5300,251000,2804000,sea
5300,353000,2805000,sea
3120,323000,2753000,xinbeishipinglinqu
3106,301000,2754000,xinbeishixindianqu
5300,337000,2623000,sea
5300,323000,2628000,sea
3604,204000,2691000,taizhongshiqingshuiqu
3204,265000,2760000,taoyuanshiyangmeiqu
4607,268000,2532000,taidongxiandonghexiang
4313,213000,2511000,pingdongxianneibuxiang
4403,109000,2629000,penghuxianbaishaxiang
3917,179000,2614000,yunlinxianyuanzhangxiang
4103,201000,2581000,tainanshibaihequ
4511,291000,2685000,hualianxianxiulinxiang
5300,337000,2808000,sea
4506,301000,2636000,hualianxianshoufengxiang
5300,323000,2654000,sea
4304,223000,2431000,pingdongxianhengchunzhen
3313,271000,2715000,xinzhuxianjianshixiang
4117,165000,2558000,tainanshiqiguqu
4116,165000,2558000,tainanshixigangqu
5300,204000,2705000,sea
4511,317000,2687000,hualianxianxiulinxiang
4512,274000,2629000,hualianxianwanrongxiang
4513,262000,2574000,hualianxianzhuoxixiang
4103,190000,2587000,tainanshibaihequ
4512,285000,2635000,hualianxianwanrongxiang
4316,210000,2474000,pingdongxianfangliaoxiang
5300,171000,2662000,sea
5300,317000,2815000,sea
4327,224000,2523000,pingdongxianwutaixiang
3513,228000,2697000,miaolixiansanyixiang
3812,244000,2622000,nantouxianxinyixiang
3610,212000,2681000,taizhongshidayaqu
3619,228000,2671000,taizhongshitaipingqu
4612,247000,2529000,taidongxianyanpingxiang
5300,367000,2781000,sea
4615,223000,2493000,taidongxianjinfengxiang
3904,194000,2634000,yunlinxianxiluozhen
3618,226000,2656000,taizhongshiwufengqu
4613,264000,2544000,taidongxianhaiduanxiang
3621,248000,2671000,taizhongshihepingqu
5300,142000,2500000,sea
5300,149000,2616000,sea
5300,360000,2685000,sea
4511,325000,2690000,hualianxianxiulinxiang
4111,200000,2571000,tainanshidongshanqu
4110,184000,2584000,tainanshihoubiqu
3121,299000,2789000,xinbeishisanzhiqu
5300,310000,2814000,sea
3411,313000,2724000,yilanxiandatongxiang
3410,313000,2724000,yilanxiansanxingxiang
4226,221000,2547000,gaoxiongshitaoyuanqu
5300,316000,2807000,sea
4513,256000,2580000,hualianxianzhuoxixiang
3518,255000,2702000,miaolixiantaianxiang
5300,248000,2800000,sea
4327,228000,2522000,pingdongxianwutaixiang
3616,204000,2673000,taizhongshidaduqu
4604,257000,2527000,taidongxianbeinanxiang
3305,256000,2741000,xinzhuxianzhubeishi
3303,256000,2741000,xinzhuxianzhudongzhen
3621,274000,2681000,taizhongshihepingqu
3213,292000,2728000,taoyuanshifuxingqu
5101,142000,2895000,lianjiangxiannanganxiang
5300,142000,2527000,sea
3309,256000,2741000,xinzhuxianqionglinxiang
4329,215000,2495000,pingdongxiantaiwuxiang
4226,248000,2581000,gaoxiongshitaoyuanqu
3710,199000,2674000,zhanghuaxianshengangxiang
4324,233000,2430000,pingdongxianmanzhouxiang
4614,236000,2461000,taidongxiandarenxiang
3405,332000,2744000,yilanxianjiaoxixiang
3404,332000,2744000,yilanxiantouchengzhen
3406,332000,2744000,yilanxianzhuangweixiang
5300,278000,2804000,sea
4002,165000,2586000,jiayixianbudaizhen
5300,233000,2772000,sea
4221,216000,2550000,gaoxiongshiliuguiqu
5300,140000,2521000,sea
3125,329000,2767000,xinbeishishuangxiqu
5300,198000,2686000,sea
3802,239000,2649000,nantouxianbulizhen
4512,280000,2639000,hualianxianwanrongxiang
4505,308000,2650000,hualianxianjianxiang
3518,263000,2701000,miaolixiantaianxiang
4305,196000,2502000,pingdongxianwandanxiang
5300,254000,2780000,sea
5300,324000,2805000,sea
4226,237000,2587000,gaoxiongshitaoyuanqu
3621,271000,2696000,taizhongshihepingqu
3713,201000,2661000,zhanghuaxianhuatanxiang
4614,229000,2474000,taidongxiandarenxiang
4008,150000,2593000,jiayixiandongshixiang
3508,228000,2694000,miaolixiandahuxiang
5300,321000,2621000,sea
3204,258000,2757000,taoyuanshiyangmeiqu
4006,184000,2603000,jiayixianxingangxiang
3812,268000,2632000,nantouxianxinyixiang
3206,272000,2774000,taoyuanshidayuanqu
3126,342000,2772000,xinbeishigongliaoqu
5300,171000,2471000,sea
3813,261000,2675000,nantouxianrenaixiang
3813,257000,2658000,nantouxianrenaixiang
4405,99000,2576000,penghuxianwanganxiang
4511,291000,2647000,hualianxianxiulinxiang
3907,209000,2611000,yunlinxiangukengxiang
5300,324000,2679000,sea
3702,189000,2666000,zhanghuaxianlugangzhen
3709,189000,2666000,zhanghuaxianxianxixiang
4324,228000,2439000,pingdongxianmanzhouxiang
4301,193000,2508000,pingdongxianpingdongshi
3724,181000,2636000,zhanghuaxiandaichengxiang
5300,159000,2537000,sea
3723,184000,2643000,zhanghuaxianfangyuanxiang
3713,206000,2660000,zhanghuaxianhuatanxiang
3812,253000,2618000,nantouxianxinyixiang
4512,289000,2622000,hualianxianwanrongxiang
5300,342000,2661000,sea
4126,192000,2545000,tainanshizuozhenqu
5300,193000,2692000,sea
3704,202000,2639000,zhanghuaxianbeidouzhen
4216,172000,2532000,gaoxiongshihuneiqu
102,309000,2770000,taibeishixinyiqu
4508,294000,2605000,hualianxianfengbinxiang
4509,294000,2605000,hualianxianruisuixiang
5300,141000,2496000,sea
109,309000,2770000,taibeishinangangqu
5300,330000,2621000,sea
3403,331000,2703000,yilanxiansuaozhen
5300,315000,2619000,sea
5300,162000,2643000,sea
2106,166000,2546000,tainanshiannanqu
3604,208000,2688000,taizhongshiqingshuiqu
2104,166000,2546000,tainanshibeiqu
3202,274000,2759000,taoyuanshizhongliqu
3912,184000,2628000,yunlinxianlunbeixiang
3510,231000,2702000,miaolixiantongluoxiang
3615,209000,2669000,taizhongshiwuriqu
5300,145000,2489000,sea
3518,268000,2704000,miaolixiantaianxiang
3301,263000,2742000,xinzhuxianguanxizhen
3603,213000,2696000,taizhongshidajiaqu
4613,238000,2551000,taidongxianhaiduanxiang
3517,244000,2721000,miaolixianshitanxiang
4226,235000,2555000,gaoxiongshitaoyuanqu
4331,226000,2483000,pingdongxianchunrixiang
5300,158000,2533000,sea
3607,225000,2691000,taizhongshihouliqu
3412,321000,2715000,yilanxiannanaoxiang
5300,133000,2631000,sea
3602,225000,2691000,taizhongshidongshiqu
3611,235000,2668000,taizhongshixinshequ
4315,204000,2489000,pingdongxianxinpixiang
3807,226000,2633000,nantouxianluguxiang
3813,270000,2644000,nantouxianrenaixiang
4511,296000,2675000,hualianxianxiulinxiang
4327,233000,2510000,pingdongxianwutaixiang
4225,222000,2534000,gaoxiongshimaolinqu
3206,271000,2777000,taoyuanshidayuanqu
5300,288000,2810000,sea
5300,165000,2660000,sea
5300,149000,2505000,sea
4404,99000,2614000,penghuxianxiyuxiang
3126,340000,2763000,xinbeishigongliaoqu
4225,227000,2528000,gaoxiongshimaolinqu
5300,328000,2804000,sea
4512,279000,2608000,hualianxianwanrongxiang
4113,192000,2570000,tainanshiliujiaqu
4513,256000,2583000,hualianxianzhuoxixiang
4111,192000,2570000,tainanshidongshanqu
4403,108000,2614000,penghuxianbaishaxiang
5300,322000,2661000,sea
3913,168000,2633000,yunlinxianmailiaoxiang
4612,252000,2532000,taidongxianyanpingxiang
5300,345000,2649000,sea
4331,214000,2473000,pingdongxianchunrixiang
4304,220000,2427000,pingdongxianhengchunzhen
5300,325000,2674000,sea
4018,230000,2608000,jiayixianalishanxiang
3407,325000,2734000,yilanxianyuanshanxiang
4312,208000,2492000,pingdongxianwanluanxiang
4126,190000,2547000,tainanshizuozhenqu
3720,209000,2632000,zhanghuaxianershuixiang
3813,276000,2662000,nantouxianrenaixiang
5300,160000,2473000,sea
5300,320000,2644000,sea
3409,325000,2734000,yilanxianwujiexiang
4108,169000,2572000,tainanshixuejiaqu
4610,273000,2558000,taidongxianchishangxiang
3702,185000,2662000,zhanghuaxianlugangzhen
4606,249000,2499000,taidongxiantaimalixiang
5300,299000,2801000,sea
3803,215000,2656000,nantouxiancaotunzhen
4503,279000,2576000,hualianxianyulizhen
4226,238000,2585000,gaoxiongshitaoyuanqu
3806,216000,2642000,nantouxianmingjianxiang
5300,182000,2686000,sea
5300,273000,2808000,sea
3801,216000,2642000,nantouxiannantoushi
3517,241000,2709000,miaolixianshitanxiang
5300,176000,2665000,sea
3913,178000,2632000,yunlinxianmailiaoxiang
3912,178000,2632000,yunlinxianlunbeixiang
4327,224000,2514000,pingdongxianwutaixiang
5300,319000,2818000,sea
4009,173000,2586000,jiayixianyizhuxiang
3310,246000,2738000,xinzhuxianbaoshanxiang
3518,241000,2709000,miaolixiantaianxiang
3213,289000,2731000,taoyuanshifuxingqu
4513,258000,2601000,hualianxianzhuoxixiang
5300,147000,2523000,sea
4512,284000,2631000,hualianxianwanrongxiang
5300,144000,2622000,sea
5300,182000,2688000,sea
4511,287000,2661000,hualianxianxiulinxiang
5300,253000,2808000,sea
4512,293000,2626000,hualianxianwanrongxiang
5300,315000,2617000,sea
3314,261000,2717000,xinzhuxianwufengxiang
5300,337000,2663000,sea
3813,243000,2663000,nantouxianrenaixiang
5300,136000,2621000,sea
3910,209000,2625000,yunlinxianlinneixiang
3810,243000,2663000,nantouxianguoxingxiang
5300,143000,2490000,sea
3404,335000,2752000,yilanxiantouchengzhen
4513,256000,2572000,hualianxianzhuoxixiang
3724,174000,2637000,zhanghuaxiandaichengxiang
5300,205000,2707000,sea
5300,242000,2778000,sea
5300,196000,2710000,sea
3313,274000,2725000,xinzhuxianjianshixiang
4125,194000,2545000,tainanshinanhuaqu
4126,194000,2545000,tainanshizuozhenqu
4128,178000,2537000,tainanshiguirenqu
3404,335000,2759000,yilanxiantouchengzhen
3505,240000,2731000,miaolixiantoufenzhen
4511,289000,2683000,hualianxianxiulinxiang
4010,182000,2591000,jiayixianlucaoxiang
4011,182000,2591000,jiayixiantaibaoshi
4506,307000,2634000,hualianxianshoufengxiang
5300,137000,2514000,sea
4315,211000,2483000,pingdongxianxinpixiang
5300,356000,2721000,sea
3907,203000,2610000,yunlinxiangukengxiang
4511,306000,2667000,hualianxianxiulinxiang
4227,215000,2570000,gaoxiongshinamaxiaqu
3810,235000,2651000,nantouxianguoxingxiang
3213,291000,2746000,taoyuanshifuxingqu
3203,280000,2750000,taoyuanshidaxiqu
5300,283000,2798000,sea
4511,312000,2678000,hualianxianxiulinxiang
4226,233000,2554000,gaoxiongshitaoyuanqu
3403,333000,2708000,yilanxiansuaozhen
4017,206000,2573000,jiayixiandabuxiang
3506,231000,2729000,miaolixianhoulongzhen
4513,267000,2573000,hualianxianzhuoxixiang
3412,329000,2722000,yilanxiannanaoxiang
4326,213000,2531000,pingdongxiansandemenxiang
3129,318000,2745000,xinbeishiwulaiqu
3504,240000,2734000,miaolixianzhunanzhen
5300,330000,2670000,sea
4004,195000,2605000,jiayixianminxiongxiang
4604,246000,2513000,taidongxianbeinanxiang
3305,246000,2747000,xinzhuxianzhubeishi
4511,282000,2664000,hualianxianxiulinxiang
4126,187000,2548000,tainanshizuozhenqu
4333,225000,2452000,pingdongxianmudanxiang
3813,276000,2657000,nantouxianrenaixiang
5300,318000,2653000,sea
3515,233000,2726000,miaolixianzaoqiaoxiang
4513,281000,2585000,hualianxianzhuoxixiang
3209,268000,2749000,taoyuanshilongtanqu
4324,233000,2439000,pingdongxianmanzhouxiang
4327,223000,2519000,pingdongxianwutaixiang
3119,321000,2766000,xinbeishishidingqu
4511,285000,2657000,hualianxianxiulinxiang
3907,201000,2612000,yunlinxiangukengxiang
3307,261000,2730000,xinzhuxianhengshanxiang
4513,262000,2572000,hualianxianzhuoxixiang
4602,290000,2569000,taidongxianchenggongzhen
3812,256000,2626000,nantouxianxinyixiang
4503,293000,2593000,hualianxianyulizhen
3913,166000,2629000,yunlinxianmailiaoxiang
5300,180000,2495000,sea
4610,270000,2559000,taidongxianchishangxiang
3724,174000,2639000,zhanghuaxiandaichengxiang
5300,156000,2502000,sea
4607,271000,2540000,taidongxiandonghexiang
3120,329000,2761000,xinbeishipinglinqu
3411,306000,2728000,yilanxiandatongxiang
3125,329000,2761000,xinbeishishuangxiqu
3901,201000,2619000,yunlinxiandouliushi
5300,266000,2808000,sea
3813,275000,2650000,nantouxianrenaixiang
4615,236000,2499000,taidongxianjinfengxiang
4609,271000,2540000,taidongxianluyexiang
4607,270000,2528000,taidongxiandonghexiang
209,176000,2499000,gaoxiongshiqianzhenqu
5300,236000,2775000,sea
4615,228000,2489000,taidongxianjinfengxiang
3313,281000,2710000,xinzhuxianjianshixiang
3713,203000,2655000,zhanghuaxianhuatanxiang
3715,203000,2655000,zhanghuaxiandacunxiang
4604,232000,2506000,taidongxianbeinanxiang
5300,157000,2665000,sea
4011,177000,2592000,jiayixiantaibaoshi
4010,177000,2592000,jiayixianlucaoxiang
5300,318000,2659000,sea
4018,222000,2610000,jiayixianalishanxiang
4007,180000,2598000,jiayixianliujiaoxiang
3213,285000,2742000,taoyuanshifuxingqu
5300,352000,2728000,sea
4513,266000,2590000,hualianxianzhuoxixiang
4513,268000,2598000,hualianxianzhuoxixiang
3618,227000,2657000,taizhongshiwufengqu
3813,259000,2638000,nantouxianrenaixiang
3126,342000,2771000,xinbeishigongliaoqu
3129,310000,2743000,xinbeishiwulaiqu
3621,287000,2696000,taizhongshihepingqu
4511,298000,2661000,hualianxianxiulinxiang
3812,268000,2637000,nantouxianxinyixiang
3503,220000,2707000,miaolixiantongxiaozhen
5300,330000,2805000,sea
4512,292000,2630000,hualianxianwanrongxiang
3306,254000,2757000,xinzhuxianhukouxiang
3725,186000,2638000,zhanghuaxianzhutangxiang
3812,245000,2609000,nantouxianxinyixiang
5300,312000,2626000,sea
4610,274000,2551000,taidongxianchishangxiang
4125,193000,2546000,tainanshinanhuaqu
5300,289000,2819000,sea
3812,252000,2606000,nantouxianxinyixiang
4123,198000,2557000,tainanshiyujingqu
4609,261000,2535000,taidongxianluyexiang
3411,289000,2695000,yilanxiandatongxiang
3411,287000,2708000,yilanxiandatongxiang
4124,198000,2557000,tainanshinanxiqu
4511,307000,2680000,hualianxianxiulinxiang
4606,252000,2510000,taidongxiantaimalixiang
5300,167000,2467000,sea
4502,294000,2619000,hualianxianfenglinzhen
4507,294000,2619000,hualianxianguangfuxiang
4513,277000,2596000,hualianxianzhuoxixiang
5300,279000,2800000,sea
3621,268000,2685000,taizhongshihepingqu
4604,252000,2510000,taidongxianbeinanxiang
4331,213000,2479000,pingdongxianchunrixiang
4013,193000,2593000,jiayixianzhongbuxiang
4112,175000,2573000,tainanshixiayingqu
4616,308000,2441000,taidongxianlanyuxiang
1102,314000,2782000,jilongshiqiduqu
4511,294000,2684000,hualianxianxiulinxiang
3503,218000,2711000,miaolixiantongxiaozhen
3502,218000,2711000,miaolixianyuanlizhen
4312,203000,2497000,pingdongxianwanluanxiang
4206,188000,2497000,gaoxiongshidaliaoqu
3621,256000,2676000,taizhongshihepingqu
4213,185000,2526000,gaoxiongshitianliaoqu
4503,285000,2591000,hualianxianyulizhen
4017,213000,2580000,jiayixiandabuxiang
3813,260000,2666000,nantouxianrenaixiang
3813,269000,2644000,nantouxianrenaixiang
4018,224000,2600000,jiayixianalishanxiang
3811,234000,2637000,nantouxianshuilixiang
3411,322000,2720000,yilanxiandatongxiang
4511,283000,2661000,hualianxianxiulinxiang
3804,229000,2616000,nantouxianzhushanzhen
4225,228000,2542000,gaoxiongshimaolinqu
4226,228000,2542000,gaoxiongshitaoyuanqu
3807,229000,2616000,nantouxianluguxiang
4513,263000,2569000,hualianxianzhuoxixiang
3508,235000,2700000,miaolixiandahuxiang
4011,178000,2596000,jiayixiantaibaoshi
3412,317000,2712000,yilanxiannanaoxiang
5300,343000,2690000,sea
3618,216000,2659000,taizhongshiwufengqu
3511,253000,2710000,miaolixiannanzhuangxiang
3511,249000,2717000,miaolixiannanzhuangxiang
4613,252000,2543000,taidongxianhaiduanxiang
3802,241000,2650000,nantouxianbulizhen
5300,253000,2783000,sea
3813,250000,2663000,nantouxianrenaixiang
3411,289000,2699000,yilanxiandatongxiang
5300,185000,2709000,sea
4332,234000,2458000,pingdongxianshizixiang
5300,344000,2688000,sea
3412,305000,2695000,yilanxiannanaoxiang
4607,281000,2553000,taidongxiandonghexiang
3621,237000,2677000,taizhongshihepingqu
3607,220000,2690000,taizhongshihouliqu
3207,290000,2768000,taoyuanshiguishanqu
4108,169000,2571000,tainanshixuejiaqu
1203,243000,2745000,xinzhushixiqu
1201,243000,2745000,xinzhushibeiqu
4403,108000,2615000,penghuxianbaishaxiang
3705,209000,2652000,zhanghuaxianyuanlinzhen
3720,213000,2634000,zhanghuaxianershuixiang
5300,287000,2802000,sea
4326,215000,2520000,pingdongxiansandemenxiang
4503,281000,2583000,hualianxianyulizhen
3518,272000,2711000,miaolixiantaianxiang
3726,197000,2634000,zhanghuaxianxizhouxiang
3310,254000,2737000,xinzhuxianbaoshanxiang
5300,165000,2507000,sea
3723,176000,2645000,zhanghuaxianfangyuanxiang
4224,192000,2540000,gaoxiongshineimenqu
3807,230000,2618000,nantouxianluguxiang
4511,292000,2657000,hualianxianxiulinxiang
4513,260000,2582000,hualianxianzhuoxixiang
3813,250000,2656000,nantouxianrenaixiang
3614,208000,2692000,taizhongshidaanqu
4109,180000,2573000,tainanshiliuyingqu
3517,238000,2705000,miaolixianshitanxiang
3621,245000,2668000,taizhongshihepingqu
3620,217000,2667000,taizhongshidaliqu
5300,254000,2803000,sea
3813,255000,2639000,nantouxianrenaixiang
4311,211000,2531000,pingdongxiangaoshuxiang
4321,203000,2481000,pingdongxianjiadongxiang
3919,162000,2608000,yunlinxiankouhuxiang
1106,320000,2781000,jilongshianlequ
4613,248000,2573000,taidongxianhaiduanxiang
1102,320000,2781000,jilongshiqiduqu
3501,229000,2714000,miaolixianmiaolishi
4312,212000,2500000,pingdongxianwanluanxiang
3723,183000,2645000,zhanghuaxianfangyuanxiang
3726,208000,2635000,zhanghuaxianxizhouxiang
3602,229000,2689000,taizhongshidongshiqu
3616,204000,2668000,taizhongshidaduqu
4006,183000,2610000,jiayixianxingangxiang
5300,320000,2634000,sea
3213,290000,2728000,taoyuanshifuxingqu
3812,268000,2636000,nantouxianxinyixiang
4513,266000,2581000,hualianxianzhuoxixiang
3110,298000,2782000,xinbeishidanshuiqu
3213,288000,2735000,taoyuanshifuxingqu
3516,248000,2721000,miaolixiansanwanxiang
4613,259000,2557000,taidongxianhaiduanxiang
3511,248000,2721000,miaolixiannanzhuangxiang
3808,225000,2648000,nantouxianzhongliaoxiang
4612,249000,2532000,taidongxianyanpingxiang
4217,165000,2534000,gaoxiongshijiadingqu
4015,206000,2605000,jiayixianmeishanxiang
3407,315000,2731000,yilanxianyuanshanxiang
3314,260000,2721000,xinzhuxianwufengxiang
4316,209000,2477000,pingdongxianfangliaoxiang
5300,312000,2623000,sea
5300,334000,2812000,sea
202,172000,2505000,gaoxiongshigushanqu
3311,257000,2729000,xinzhuxianbeibuxiang
3202,276000,2759000,taoyuanshizhongliqu
3708,192000,2650000,zhanghuaxianerlinzhen
3412,323000,2694000,yilanxiannanaoxiang
3918,171000,2612000,yunlinxiansihuxiang
3208,276000,2759000,taoyuanshibadequ
5300,325000,2809000,sea
4203,199000,2538000,gaoxiongshiqishanqu
4013,201000,2585000,jiayixianzhongbuxiang
111,304000,2777000,taibeishishilinqu
